Name,Gender,Race/Ethnicity,Count,Rank,Year
Connor,MALE,BLACK NON HISPANIC,14,59,2015
Nathaniel,MALE,BLACK NON HISPANIC,36,32,2016
Kai,MALE,BLACK NON HISPANIC,22,51,2015
Kayden,MALE,BLACK NON HISPANIC,50,22,2016
Marcus,MALE,BLACK NON HISPANIC,20,53,2015
Arielle,FEMALE,BLACK NON HISPANIC,17,36,2016
Tiana,FEMALE,BLACK NON HISPANIC,10,43,2016
Faith,FEMALE,BLACK NON HISPANIC,43,13,2016
Mikayla,FEMALE,BLACK NON HISPANIC,15,35,2015
Chance,MALE,BLACK NON HISPANIC,27,41,2016
William,MALE,BLACK NON HISPANIC,19,54,2015
London,FEMALE,BLACK NON HISPANIC,51,9,2015
Lily,FEMALE,BLACK NON HISPANIC,10,40,2015
Darius,MALE,BLACK NON HISPANIC,13,54,2016
Aria,FEMALE,BLACK NON HISPANIC,33,21,2016
Stephen,MALE,BLACK NON HISPANIC,10,63,2015
Ariana,FEMALE,BLACK NON HISPANIC,22,28,2015
Eli,MALE,BLACK NON HISPANIC,22,46,2016
Blake,MALE,BLACK NON HISPANIC,18,55,2015
Jaxson,MALE,BLACK NON HISPANIC,13,54,2016
Thomas,MALE,BLACK NON HISPANIC,12,61,2015
Peyton,FEMALE,BLACK NON HISPANIC,44,12,2015
Victor,MALE,BLACK NON HISPANIC,12,61,2015
Adonis,MALE,BLACK NON HISPANIC,12,61,2015
Aria,FEMALE,BLACK NON HISPANIC,33,17,2015
Jeremy,MALE,BLACK NON HISPANIC,10,63,2015
Elizabeth,FEMALE,BLACK NON HISPANIC,26,24,2015
Makai,MALE,BLACK NON HISPANIC,11,62,2015
Peyton,MALE,BLACK NON HISPANIC,10,63,2015
Adam,MALE,BLACK NON HISPANIC,26,47,2015
Jaylen,MALE,BLACK NON HISPANIC,14,53,2016
Mohamed,MALE,BLACK NON HISPANIC,46,28,2015
Athena,FEMALE,BLACK NON HISPANIC,10,40,2015
Legend,MALE,BLACK NON HISPANIC,11,62,2015
Laila,FEMALE,BLACK NON HISPANIC,32,22,2016
Jayda,FEMALE,BLACK NON HISPANIC,10,40,2015
Ameer,MALE,BLACK NON HISPANIC,10,57,2016
Harmony,FEMALE,BLACK NON HISPANIC,16,37,2016
Amaya,FEMALE,BLACK NON HISPANIC,18,32,2015
Sarai,FEMALE,BLACK NON HISPANIC,14,39,2016
Tamia,FEMALE,BLACK NON HISPANIC,11,42,2016
Josiah,MALE,BLACK NON HISPANIC,91,9,2016
Nolan,MALE,BLACK NON HISPANIC,17,50,2016
Cayden,MALE,BLACK NON HISPANIC,10,57,2016
Mackenzie,FEMALE,BLACK NON HISPANIC,12,38,2015
Omar,MALE,BLACK NON HISPANIC,13,60,2015
Jabari,MALE,BLACK NON HISPANIC,10,63,2015
Reign,FEMALE,BLACK NON HISPANIC,11,42,2016
Oumou,FEMALE,BLACK NON HISPANIC,11,39,2015
Michelle,FEMALE,BLACK NON HISPANIC,19,31,2015
Leilani,FEMALE,BLACK NON HISPANIC,19,34,2016
Dylan,MALE,BLACK NON HISPANIC,33,35,2016
Kaden,MALE,BLACK NON HISPANIC,20,53,2015
Sarah,FEMALE,BLACK NON HISPANIC,25,28,2016
Marley,FEMALE,BLACK NON HISPANIC,12,41,2016
Alana,FEMALE,BLACK NON HISPANIC,16,34,2015
Leila,FEMALE,BLACK NON HISPANIC,13,37,2015
Nala,FEMALE,BLACK NON HISPANIC,14,39,2016
Victor,MALE,BLACK NON HISPANIC,12,55,2016
Hannah,FEMALE,BLACK NON HISPANIC,14,36,2015
Julian,MALE,BLACK NON HISPANIC,20,48,2016
Kyle,MALE,BLACK NON HISPANIC,29,39,2016
Bryson,MALE,BLACK NON HISPANIC,13,60,2015
Jason,MALE,BLACK NON HISPANIC,33,35,2016
Amira,FEMALE,BLACK NON HISPANIC,15,38,2016
Kymani,MALE,BLACK NON HISPANIC,12,61,2015
Riley,FEMALE,BLACK NON HISPANIC,50,10,2015
Avery,FEMALE,BLACK NON HISPANIC,18,35,2016
Jaxon,MALE,BLACK NON HISPANIC,11,62,2015
Kadiatou,FEMALE,BLACK NON HISPANIC,12,38,2015
Taylor,FEMALE,BLACK NON HISPANIC,56,6,2015
Micah,MALE,BLACK NON HISPANIC,28,40,2016
Avery,FEMALE,BLACK NON HISPANIC,20,30,2015
Jonas,MALE,BLACK NON HISPANIC,13,54,2016
Hunter,MALE,BLACK NON HISPANIC,37,37,2015
Riley,MALE,BLACK NON HISPANIC,10,63,2015
William,MALE,BLACK NON HISPANIC,18,49,2016
Boubacar,MALE,BLACK NON HISPANIC,12,61,2015
Aminata,FEMALE,BLACK NON HISPANIC,27,26,2016
Zoe,FEMALE,BLACK NON HISPANIC,38,13,2015
Ava,FEMALE,BLACK NON HISPANIC,109,1,2016
Jade,FEMALE,BLACK NON HISPANIC,20,30,2015
Micah,MALE,BLACK NON HISPANIC,36,38,2015
Mya,FEMALE,BLACK NON HISPANIC,18,32,2015
Michael,MALE,BLACK NON HISPANIC,78,12,2015
Kingston,MALE,BLACK NON HISPANIC,11,56,2016
Bryan,MALE,BLACK NON HISPANIC,12,55,2016
Tristan,MALE,BLACK NON HISPANIC,38,30,2016
Faith,FEMALE,BLACK NON HISPANIC,36,15,2015
Heaven,FEMALE,BLACK NON HISPANIC,23,30,2016
Isabelle,FEMALE,BLACK NON HISPANIC,16,37,2016
Joseph,MALE,BLACK NON HISPANIC,37,37,2015
Milan,FEMALE,BLACK NON HISPANIC,19,31,2015
Aubrey,FEMALE,BLACK NON HISPANIC,18,35,2016
Shiloh,FEMALE,BLACK NON HISPANIC,10,40,2015
John,MALE,BLACK NON HISPANIC,17,50,2016
Omari,MALE,BLACK NON HISPANIC,24,49,2015
Abdoul,MALE,BLACK NON HISPANIC,11,56,2016
Karter,MALE,BLACK NON HISPANIC,41,33,2015
Henry,MALE,BLACK NON HISPANIC,10,57,2016
Gabriella,FEMALE,BLACK NON HISPANIC,21,32,2016
Kali,FEMALE,BLACK NON HISPANIC,23,27,2015
Malaysia,FEMALE,BLACK NON HISPANIC,11,42,2016
Mark,MALE,BLACK NON HISPANIC,13,60,2015
Legend,MALE,BLACK NON HISPANIC,17,50,2016
Chase,MALE,BLACK NON HISPANIC,68,13,2015
Gabriel,MALE,BLACK NON HISPANIC,31,37,2016
Addison,FEMALE,BLACK NON HISPANIC,13,40,2016
Londyn,FEMALE,BLACK NON HISPANIC,20,30,2015
Abigail,FEMALE,BLACK NON HISPANIC,34,16,2015
Cameron,MALE,BLACK NON HISPANIC,54,23,2015
Malaysia,FEMALE,BLACK NON HISPANIC,17,33,2015
Zahra,FEMALE,BLACK NON HISPANIC,12,38,2015
Abdoulaye,MALE,BLACK NON HISPANIC,13,60,2015
Hannah,FEMALE,BLACK NON HISPANIC,17,36,2016
Amara,FEMALE,BLACK NON HISPANIC,12,38,2015
Robert,MALE,BLACK NON HISPANIC,18,55,2015
Elias,MALE,BLACK NON HISPANIC,16,57,2015
Ayden,MALE,BLACK NON HISPANIC,55,22,2015
Jaden,MALE,BLACK NON HISPANIC,29,44,2015
Ariella,FEMALE,BLACK NON HISPANIC,11,39,2015
Eden,FEMALE,BLACK NON HISPANIC,10,40,2015
Christina,FEMALE,BLACK NON HISPANIC,13,37,2015
Asher,MALE,BLACK NON HISPANIC,14,59,2015
Jamal,MALE,BLACK NON HISPANIC,10,57,2016
Mariama,FEMALE,BLACK NON HISPANIC,30,24,2016
Nathan,MALE,BLACK NON HISPANIC,50,25,2015
Serenity,FEMALE,BLACK NON HISPANIC,33,21,2016
Nia,FEMALE,BLACK NON HISPANIC,29,21,2015
Dakota,FEMALE,BLACK NON HISPANIC,20,33,2016
Michelle,FEMALE,BLACK NON HISPANIC,19,34,2016
Zoey,FEMALE,BLACK NON HISPANIC,34,16,2015
Anthony,MALE,BLACK NON HISPANIC,43,31,2015
Jaiden,MALE,BLACK NON HISPANIC,18,49,2016
Amina,FEMALE,BLACK NON HISPANIC,24,29,2016
Judah,MALE,BLACK NON HISPANIC,13,54,2016
Laila,FEMALE,BLACK NON HISPANIC,25,25,2015
Amari,MALE,BLACK NON HISPANIC,37,31,2016
Ibrahima,MALE,BLACK NON HISPANIC,13,54,2016
Amadou,MALE,BLACK NON HISPANIC,12,55,2016
Zachary,MALE,BLACK NON HISPANIC,29,39,2016
Danielle,FEMALE,BLACK NON HISPANIC,13,40,2016
Egypt,FEMALE,BLACK NON HISPANIC,17,36,2016
Malia,FEMALE,BLACK NON HISPANIC,22,28,2015
Mariam,FEMALE,BLACK NON HISPANIC,31,23,2016
Jace,MALE,BLACK NON HISPANIC,47,27,2015
Jasmine,FEMALE,BLACK NON HISPANIC,28,25,2016
Abdoul,MALE,BLACK NON HISPANIC,10,63,2015
Zuri,FEMALE,BLACK NON HISPANIC,32,18,2015
Amelia,FEMALE,BLACK NON HISPANIC,37,17,2016
Amaya,FEMALE,BLACK NON HISPANIC,22,31,2016
Kayla,FEMALE,BLACK NON HISPANIC,44,12,2015
Ethan,MALE,BLACK NON HISPANIC,107,5,2016
Adrian,MALE,BLACK NON HISPANIC,16,57,2015
Aniyah,FEMALE,BLACK NON HISPANIC,16,34,2015
Christina,FEMALE,BLACK NON HISPANIC,13,40,2016
Brayden,MALE,BLACK NON HISPANIC,10,57,2016
Camren,MALE,BLACK NON HISPANIC,10,57,2016
Princeton,MALE,BLACK NON HISPANIC,12,61,2015
Amir,MALE,BLACK NON HISPANIC,95,7,2016
Connor,MALE,BLACK NON HISPANIC,11,56,2016
Kori,FEMALE,BLACK NON HISPANIC,10,43,2016
Amina,FEMALE,BLACK NON HISPANIC,25,25,2015
Malachi,MALE,BLACK NON HISPANIC,42,32,2015
Kameron,MALE,BLACK NON HISPANIC,11,62,2015
Nathan,MALE,BLACK NON HISPANIC,40,28,2016
Jordan,FEMALE,BLACK NON HISPANIC,10,40,2015
James,MALE,BLACK NON HISPANIC,28,45,2015
Arianna,FEMALE,BLACK NON HISPANIC,34,16,2015
Hailey,FEMALE,BLACK NON HISPANIC,25,28,2016
Paris,FEMALE,BLACK NON HISPANIC,16,34,2015
Genesis,FEMALE,BLACK NON HISPANIC,16,34,2015
Samara,FEMALE,BLACK NON HISPANIC,15,35,2015
Mia,FEMALE,BLACK NON HISPANIC,61,5,2015
Mia,FEMALE,BLACK NON HISPANIC,37,17,2016
Madison,FEMALE,BLACK NON HISPANIC,104,2,2016
Khalil,MALE,BLACK NON HISPANIC,15,52,2016
Heaven,FEMALE,BLACK NON HISPANIC,19,31,2015
Victoria,FEMALE,BLACK NON HISPANIC,29,21,2015
Autumn,FEMALE,BLACK NON HISPANIC,37,14,2015
Logan,MALE,BLACK NON HISPANIC,84,10,2015
Avery,MALE,BLACK NON HISPANIC,21,52,2015
Camden,MALE,BLACK NON HISPANIC,15,58,2015
Fatoumata,FEMALE,BLACK NON HISPANIC,48,9,2016
Jonah,MALE,BLACK NON HISPANIC,11,56,2016
Madison,FEMALE,BLACK NON HISPANIC,128,1,2015
Miracle,FEMALE,BLACK NON HISPANIC,15,35,2015
Aaliyah,FEMALE,BLACK NON HISPANIC,56,6,2015
Miracle,FEMALE,BLACK NON HISPANIC,25,28,2016
Josiah,MALE,BLACK NON HISPANIC,111,5,2015
Savannah,FEMALE,BLACK NON HISPANIC,54,6,2016
Sanai,FEMALE,BLACK NON HISPANIC,10,43,2016
Ariah,FEMALE,BLACK NON HISPANIC,25,28,2016
Abigail,FEMALE,BLACK NON HISPANIC,48,9,2016
Destiny,FEMALE,BLACK NON HISPANIC,20,33,2016
Emily,FEMALE,BLACK NON HISPANIC,31,19,2015
Sariyah,FEMALE,BLACK NON HISPANIC,10,40,2015
Myles,MALE,BLACK NON HISPANIC,13,60,2015
Isabella,FEMALE,BLACK NON HISPANIC,44,12,2016
Alyssa,FEMALE,BLACK NON HISPANIC,20,33,2016
Jaliyah,FEMALE,BLACK NON HISPANIC,10,43,2016
Esther,FEMALE,BLACK NON HISPANIC,18,32,2015
Aubrey,FEMALE,BLACK NON HISPANIC,27,23,2015
Jada,FEMALE,BLACK NON HISPANIC,12,41,2016
Noel,MALE,BLACK NON HISPANIC,14,59,2015
Sanai,FEMALE,BLACK NON HISPANIC,14,36,2015
Nevaeh,FEMALE,BLACK NON HISPANIC,29,21,2015
Serenity,FEMALE,BLACK NON HISPANIC,47,11,2015
Zara,FEMALE,BLACK NON HISPANIC,14,39,2016
Kelsey,FEMALE,BLACK NON HISPANIC,12,38,2015
Jayce,MALE,BLACK NON HISPANIC,41,27,2016
Chase,MALE,BLACK NON HISPANIC,65,14,2016
Steven,MALE,BLACK NON HISPANIC,15,58,2015
Julian,MALE,BLACK NON HISPANIC,19,54,2015
Riley,FEMALE,BLACK NON HISPANIC,65,4,2016
Kayden,MALE,BLACK NON HISPANIC,55,22,2015
Charles,MALE,BLACK NON HISPANIC,12,55,2016
Mamadou,MALE,BLACK NON HISPANIC,28,40,2016
Bintou,FEMALE,BLACK NON HISPANIC,17,33,2015
Eli,MALE,BLACK NON HISPANIC,22,51,2015
John,MALE,BLACK NON HISPANIC,20,53,2015
Corey,MALE,BLACK NON HISPANIC,10,63,2015
Levi,MALE,BLACK NON HISPANIC,15,58,2015
Jahmir,MALE,BLACK NON HISPANIC,12,61,2015
Liam,MALE,BLACK NON HISPANIC,108,4,2016
Fatou,FEMALE,BLACK NON HISPANIC,11,39,2015
Layla,FEMALE,BLACK NON HISPANIC,25,28,2016
